depCode,caseNumber,url,city,dateTime,postTime,classification
65,1978-05-00521,https://geipan.fr/fr/cas/1978-05-00521?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,BAGNERES-DE-BIGORRE,1978-05-28,2009-09-10,B
72,1978-05-00520,https://geipan.fr/fr/cas/1978-05-00520?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,VIBRAYE,1978-05-26,2009-09-10,C
56,1978-05-00519,https://geipan.fr/fr/cas/1978-05-00519?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,[N165] de LANDEVANT (56) vers AURAY,1978-05-22,2009-09-10,C
5,1978-05-00518,https://geipan.fr/fr/cas/1978-05-00518?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,AIGUILLES,1978-05-16,2009-09-10,B
49,1978-05-00517,https://geipan.fr/fr/cas/1978-05-00517?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,BEAUFORT EN VALLEE,1978-05-06,2009-09-10,B
95,1978-05-00516,https://geipan.fr/fr/cas/1978-05-00516?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F05%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F05%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,GONESSE,1978-05-05,2009-09-10,B
