caseNumber,url,city,depCode,dateTime,physicalEffect,witnessEffect,entities,landing
2643,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2643,Largentière,07,1930-04-15,true,false,false,true
