url,place,time,description,sources,id,place.name,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/5/7/06/index.html#1957-06-25,Baltimore (Maryland,,,"","",,,1957-06-25,"le ), Cat. 3., la radio d'une voiture s'arrête de fonctionner et les lumières de la rue s'éteignent lorsqu'une formation de 7 disques blancs avec des anneaux rouges passe au-dessus.","",1957-06-25
https://rr0.org/time/1/9/5/7/06/index.html#1957-06-30,Belo Horizonte (Brésil),,,"","",,,1957-06-30,"le , un objet semblable à un disque se met au niveau d'un avion, manœuvrant autour.",""""",UFO Evidence,s11,"""",""NICAP, X"",,""""",1957-06-30
