caseNumber,url,city,state,country,dateTime,shape,summary,reportDate,postDate,image
17052,https://nuforc.org/sighting/?id=17052,Willingboro,NJ,USA,1930-06-30 20:00,Other,"This isn't my encounter, it's my mother's when she was living in willingboro with her family. i dont know how old she was or how long a",2001-03-29T22:00:00.000Z,2008-04-16T22:00:00.000Z,false
126167,https://nuforc.org/sighting/?id=126167,Niagara Falls,NY,USA,1930-06-30 12:00,Disk,Found in old family photo album picture taken at Niagara Falls some where from 1925-1935 not exact becauae no body in my family knows.,2016-03-02T23:00:00.000Z,2016-03-03T23:00:00.000Z,false
142011,https://nuforc.org/sighting/?id=142011,Faraway (Canada),AB,Canada,1930-06-29 10:00,Orb,2 bright orb lights stationary in the western sky.,2018-06-29T22:00:00.000Z,2018-07-04T22:00:00.000Z,false
161583,https://nuforc.org/sighting/?id=161583,Charlotte,NC,USA,1930-06-12 22:00,Orb,Orb discharges after moving slowly from creek bed wooded area,2021-01-11T23:00:00.000Z,2021-01-18T23:00:00.000Z,false
