url,place,time,description,sources
https://rr0.org/time/1/9/7/0/04/index.html#1970-04-20%2022:30,,1970-04-20 22:30,"À Mulhouse, observation Chastan, Luc: cas n° 304, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/04/index.html#1970-04-24%2022:30,,1970-04-24 22:30,"À Mulhouse, observation, avec effet physique, avec effet sur témoin Chastan, Luc: cas n° 305, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/04/index.html#1970-04-26%2017:15,,1970-04-26 17:15,"À Montbrison, observation Chastan, Luc: cas n° 367, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/04/index.html#1970-04-30%2003:00,,1970-04-30 03:00,"À Ouhans, observation, avec effet sur témoin Chastan, Luc: cas n° 1322, Base OVNI France, 2024-03-21 01:59.",
