description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent,place.org.places,place.org.type,place.place,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.parent.parent
le Observation à.,"",1962-04-04,Wurtland (Kentucky),,,,"",,"",""""","""",s2,"""",,7851,",1962-04-04,sighting,https://rr0.org/time/1/9/6/2/04/index.html#1962-04-04
"le Un phénomène rouge traverse les USA de l'état de New York à celui de l'Utah, suivi sur toute sa route par les radars, atterrit près d'une centrale électrique et la fait tomber en panne. 48 mn plus tard, poursuivi par des chasseurs à réaction, il explose en plein ciel.","",1962-04-18,,"""""""Edwards, Frank"""""","""",s3,"""",chap. 1 de Soucoupes Volantes - Affaire sérieuse,11,""Que se passe-t-il ici ?""",1962-04-18,sighting,https://rr0.org/time/1/9/6/2/04/index.html#1962-04-18
"le A Groom Lake, 1er vol d'essai du A-12 Blackbird (#121). Ariel 1, satellite scientifique britannique.","",1962-04-26,,""""","""",s4,"""",,,",1962-04-26,sighting,https://rr0.org/time/1/9/6/2/04/index.html#1962-04-26
"le Le pilote d'essai Joseph Walker rencontre lors d'un vol d'essai 2 objets non-identifiés en forme de disque, et les filme.","",1962-04-30,,"",1962-04-30,sighting,https://rr0.org/time/1/9/6/2/04/index.html#1962-04-30
"À , Crash ?","",1962-04,Las Vegas (Nevada),,,,"",,"","""""""Randle, K."""""","""",s5,"""",A Different Perspective,2008-08-01,""The Las Vegas UFO Crash""",1962-04,sighting,https://rr0.org/time/1/9/6/2/04/index.html
