url,place,time,description,sources
https://rr0.org/time/1/9/7/0/05/index.html#1970-05%2002:00,,1970-05 02:00,"À Rouillac, observation Chastan, Luc: cas n° 1921, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/05/index.html#1970-05-18%2001:30,,1970-05-18 01:30,"À Mirebeau-sur-Bèze, observation Chastan, Luc: cas n° 1375, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/05/index.html#1970-05-26%2023:45,,1970-05-26 23:45,"À Mulhouse, observation Chastan, Luc: cas n° 366, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/05/index.html#1970-05-26%2022:35,,1970-05-26 22:35,"À Bois-Colombes, observation Chastan, Luc: cas n° 2759, Base OVNI France, 2024-03-21 01:59.",
https://rr0.org/time/1/9/7/0/05/index.html#1970-05-27%2022:00,,1970-05-27 22:00,"À Mont-de-Marsan, observation Chastan, Luc: cas n° 2758, Base OVNI France, 2024-03-21 01:59.",
