caseNumber,url,place,depCode,dateTime,physicalEffect,witnessEffect,entities,landing
2550,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2550,Cazevieille,34,1977-05,true,false,true,true
2714,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2714,Triel sur Seine,78,1977-05,false,false,false,false
2578,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2578,Maubeuge,59,1977-05-10 01:30,false,false,false,false
2701,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2701,Châtel Moselle,88,1977-05-27 22:00,false,false,false,false
3291,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=3291,St Roch,37,1977-05-28 03:30,true,false,false,true
