url,place,dateTime,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/9/3/11/index.html#1993-11-22T16:40,Milly-la-Forêt (Essonne),,"",,,,1993-11-22T16:40,"Dans le secteur de , un couple circule sur la RN152, entre Fontainebleau et Ury, quant à moins de 1000 m de la fin de la forêt, ils observent une immense sphère rouge vif qui se déplace","Article,s4,"""",""Le Républicain de l'Essonne, jeudi 2 décembre 1993, pp. 10-11 < Brochure """"22 nov. 93, 16 h 40..."""", Banque OVNI, pp. 3-4."",",1993-11-22T16:40
https://rr0.org/time/1/9/9/3/11/index.html#1993-11-23T05:30,Brest Harteloire (Finistère),,"",,,,1993-11-23T05:30,"à novembre 1993 à 07 h, 2 témoins observent à 7 reprises à travers leurs volets clos des flashes très violents.",",s5,""SEPRA"",,",1993-11-23T05:30
https://rr0.org/time/1/9/9/3/11/index.html#1993-11-26T07:15,Les Ollières-sur-Eyrieux (Ardèche),,"",,,,1993-11-26T07:15,"et novembre 1993 à 08:15, 1 témoin observe pendant près de 1 h une boule jaune semblant se consumer. Au bout de 1 h la boule est partie rapidement en laissant derrière une trace noire. L'enquête menée n'a pas permis d'identifier cette boule comme étant un aéronef civil ou militaire, ni un ballon.",",s6,""SEPRA"",,",1993-11-26T07:15
