depCode,caseNumber,url,city,dateTime,postTime,classification
68,1980-01-00725,https://geipan.fr/fr/cas/1980-01-00725?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SONDERNACH,1979-01-31,2008-10-03,C
33,1979-01-00599,https://geipan.fr/fr/cas/1979-01-00599?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,HOURTIN,1979-01-29,2008-06-09,C
59,1979-01-00597,https://geipan.fr/fr/cas/1979-01-00597?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,VALENCIENNES,1979-01-26,2008-06-09,C
26,1979-01-00596,https://geipan.fr/fr/cas/1979-01-00596?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,CHATEAUNEUF-DE-GALAURE,1979-01-25,2008-06-18,C
29,1979-01-00595,https://geipan.fr/fr/cas/1979-01-00595?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,(DPT) FINISTERE,1979-01-24,2008-07-01,A
60,1979-01-00594,https://geipan.fr/fr/cas/1979-01-00594?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F01%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F01%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,MARSEILLE EN BEAUVAISIS,NaN-NaN-1979,2008-06-09,A
