url,place,dateTime,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/5/3/03/index.html#1953-03,,1953-03,L'ovni observé le 3 Observation du capitaine Roderick Thomson.,"",1953-03
https://rr0.org/time/1/9/5/3/03/index.html#1953-03-21T15:05,Elmira (New York),,"",,,,1953-03-21T15:05,", un poste d'observation du GOC repère 6 disques en groupe voler rapidement et à haute altitude durant quelques secondes.","Cas Blue Book n° 2511 non résolu,s3,"""",,",1953-03-21T15:05
https://rr0.org/time/1/9/5/3/03/index.html#1953-03-25T15:05,San Antonio (Texas),,"",,,,1953-03-25T15:05,", le capitaine de l'USAF et D. E. Cox et sa compagne observent pendant 1,5 h plusieurs lumières, certaines se déplaçant de manière rectiligne, d'autre effectuant des tours à 360°.","Cas Blue Book n° 2521 non résolu,s4,"""",,",1953-03-25T15:05
https://rr0.org/time/1/9/5/3/03/index.html#1953-03-27T19:25,Mont Taylor (Nouveau Mexique),,"",,,,1953-03-27T19:25,", le pilote d'un chasseur à réaction F-86 de l'USAF volant à 600 noeuds (700 miles/h) observe un cercle orange lumineux voler à 800 noeuds (900 miles/h) et effectuer 3 rouleaux rapides. Le pilote prend l'objet en chasse durant 4 mn.","Cas Blue Book n° 2524 non résolu,s5,"""",,",1953-03-27T19:25
https://rr0.org/time/1/9/5/3/03/index.html#1953-03-29T15:45,Spooner (Wisconsin),,"",,,,1953-03-29T15:45,"L. C. Gillette observe durant 50 mn un objet circulaire semblant d'aluminium voler rapidement à haute altitude, et inverser sa course par 2 fois.","Cas Blue Book n° 2526 non résolu.,s6,"""",,,Gillette a rapporté l'observation d'un objet semblable en 1938,s7,"""",,",1953-03-29T15:45
