caseNumber,url,place,depCode,dateTime,physicalEffect,witnessEffect,entities,landing
1202,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=1202,Luxeuil les Bains,70,1977-03-07 20:34,false,false,false,false
