description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent,place.org.places,place.org.type,place.place,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.parent.parent
le,"",1990-11-05,,"",1990-11-05,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-05
"le le mardi 6 20 h Le journal de TF1 parle de l'observation de la veille, film amateur à l'appui. le mardi 6 22 h Plusieurs témoins dans plusieurs départements du sud-ouest observent une boule de feu orangée qui se désintégrer sans bruit avec émission de fumée (Sans l'ampleur de la rentrée de la veille, il s'agit vraisemblablement là d'une autre rentrée atmosphérique).","",1990-11-06,,"""SEPRA"","""",s1,"""",,,",1990-11-06,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-06
le La lumière nocturne observée à Montréal le 7 Le phénomène ci-contre apparaît à et reste visible pendant 3 heures avant de s'estomper derrière un épais rideau de nuages. Il est notamment observé par la police canadienne. Il sera expliqué par des reflets d'éclairages (d'une piscine notamment) sur des cristaux de glace.,"",1990-11-07,Montreal (Canada),,,,"",,"","""""""Haines, Richard F."""",""""Gunette, Bernard"""""","""",s2,"""",publication privée,1992,""Details Surrounding a Large Stationary Aerial Object Above Montreal"",""""""Van Utrecht, Wim"""""","""",s3,"""",Caelestia,2011-01,""Large stationary object over Montreal"",""""""Alessandri, R."""""","""",s4,"""",Univers OVNI,2016-12-13,""L'ovni géant qui a stationné pendant trois heures au-dessus de Montréal !""",1990-11-07,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-07
"le À l'émission 7/7, Alain Delon déclare ne pas croire à l'explication de l'observation du le lundi 5 par une rentrée atmosphérique.","",1990-11-11T19:30,,"",1990-11-11T19:30,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-11T19:30
"le Suite aux observations du le lundi 5, l'émission Ciel Mon Mardi consacre un plateau débattant de l'explication officielle et des ovnis en général.","",1990-11-13,,"",1990-11-13,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-13
"le Dans la région de Nantes, plusieurs témoins observent une dizaine de boules lumineuses se déplaçant à grande vitesse. le samedi 24 18 h à en 20 En ville, par temps nuageux, des adolescents voient au zenith 2 phénomènes, qui finissent par disparaître. Par un ciel dégagé, des retraités voient au zenith vers le nord, cap sud, 2 phénomènes qui finissent par disparaître.","",1990-11-24,,""""","""",s5,"""",,20,,""SEPRA"","""",s6,"""",,,,"""","""",s7,"""",,,,"""","""",s8,"""",,,",1990-11-24,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-24
"le , 1 femme accompagnée de 3 enfants et circulant en voiture sont ""accompagnés"" par 2 puis 3 formes allongées de couleur vert fluorescent. Ces formes évaluées à 4 ou 5 m se déplaçent à environ 80 km/h, à la même vitesse que la voiture.","",1990-11-25,Nort-sur-Erdre (Loire Atlantique),,,,"",,"","""SEPRA"","""",s9,"""",,,",1990-11-25,sighting,https://rr0.org/time/1/9/9/0/11/index.html#1990-11-25
