description,events,eventType,id,place,place.dirName,place.elevation,place.events,place.id,place.locations,place.name,place.sources,place.type,sources,time,type,url
,"",sighting,2026-01$,,"",2026-01,event,https://rr0.org/time/2/0/2/6/index.html#2026-01
,"",sighting,2026-05$,,"",2026-05,event,https://rr0.org/time/2/0/2/6/index.html#2026-05
,"",sighting,2026-06$,,"",2026-06,event,https://rr0.org/time/2/0/2/6/index.html#2026-06
,"",sighting,2026-07$,,"",2026-07,event,https://rr0.org/time/2/0/2/6/index.html#2026-07
,"",sighting,2026-08$,,"",2026-08,event,https://rr0.org/time/2/0/2/6/index.html#2026-08
