description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.places,place.org.type,place.org.parent,place.place,place.org.parent.parent
"le , un témoin observe durant 20 minutes environ des formes lumineuses sur les nuages.","",2007-12-11,"Toulouse-Saint Michel (Haute-Garonne, Midi Pyrénées)",,,,"",,"","""GEPAN"","""",s1,"""",,,",2007-12-11,sighting,https://rr0.org/time/2/0/0/7/12/index.html#2007-12-11
"le A sa conférence de presse régulière sur la politique gouvernementale, interrogé par les journalistes sur les ovnis, le secrétaire-en-chef du cabinet Nobutaka Machimura déclare que le gouvernement ne peut donner qu'une réponse stéréotypée à la question des ovnis, mais que personnellement, je pense qu'ils existent vraiment. Pour lui, il s'agit de la seule explication à des choses comme les lignes de Nazca. Le 1er ministre Yasuo Fukuda cependant, reste sur la position officielle : Je n'en ai pas vu moi-même (...) Ca reste encore à confirmer pour moi.","",2007-12-18,,""""","""",s2,"""",""Stuart """"Defense Minister Ishiba Considers Japan's Options in UFO Attack"""", Bloomberg"",21,Biggs,""Yoko Kubota,George Nishiyama,""""Watson, Michael"""""","""",s3,"""",""government spokesman says"""", Reuters"",18,""Yes UFOs do exist",2007-12-18,sighting,https://rr0.org/time/2/0/0/7/12/index.html#2007-12-18
"le A une conférence de presse Shigeru Ishiba, ministre de la défense japonaise répond ne pouvoir confirmer aucun cas d'ovni, tout en laissant planer la possibilité qu'ils existent : Il n'y a rien qui nous permette de nier l'existence d'Objets volants non identifiés (Ovnis) et d'une forme de vie qui les contrôle. Il déclare vouloir étudier comment les Forces d'Auto-Défense pourraient réagir au cas où des soucoupes volantes apparaîtraient. Diverses possibilités devraient être envisagées, dit-il, tout en précisant qu'il s'agit d'un point de vue personnel. En effet, l'éventualité d'une riposte militaire à une invasion extraterrestre — comparable à celle que l'on voit dans les films sur Godzilla — n'est pour l'instant pas envisageable à cause de la constitution pacifiste du pays censée le maintenir neutre et garantir de toute implication militaire externe.","",2007-12-20,,""""","""",s4,"""",Japan News Review,20,""Defense Minister troubled over legal issues if UFO arrives""",2007-12-20,sighting,https://rr0.org/time/2/0/0/7/12/index.html#2007-12-20
"le Des députés de l'opposition japonaise demandent que leurs politiques cessent de s'investir trop profondément dans la question des ovnis, considérant qu'il s'agit d'une perte de temps pour des absurdités.","",2007-12-23,,""""","""",s5,"""",The Yomiuri Shimbun,23,""'Alien' seeks to put an end to UFO discussions""",2007-12-23,sighting,https://rr0.org/time/2/0/0/7/12/index.html#2007-12-23
"Ryuji Yamane, député de l'opposition appartenant au Parti Démocrate, demande au gouvernement japonais de confirmer ce que sont les ovnis en raison d'observations fréquentes.","",2007-12,,"",2007-12,sighting,https://rr0.org/time/2/0/0/7/12/index.html
