url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.notes,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.notes,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.notes,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.notes,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.notes,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/2/0/0/0/index.html#2000-07-21T23:30,"Saint Afrique, Aveyron",,,,,,,,,,,,,,,,,"",place,,"",,2000-07-21T23:30,"le , un homme et son fils en train d'observer le ciel remarquent soudain, et à l'œil nu, 5 lumières clignotantes. Les trajectoires de ces lumières sont courtes, certaines font demi-tour avant de disparaître. Un des témoins parvient à obtenir un cliché de ce phénomène.",",s12,""SEPRA"",,",2000-07-21T23:30
https://rr0.org/time/2/0/0/0/index.html#2000-07-29T00:30,"Montcornet, Gironde",,,,,,,,,,,,,,,,,"",place,,"",,2000-07-29T00:30,"le , plusieurs témoins d'une même famille observent de grands cercles lumineux dans le ciel tournant comme une toupie (L'enquête montrera qu'il s'agit de l'effet lumineux d'un jeu de lumière d'une discothèque se reflétant sur un nuage).",",s13,""SEPRA"",,",2000-07-29T00:30
https://rr0.org/time/2/0/0/0/index.html#2000-07-31,"Havre, Seine Maritime",,,,,,,,,,,,,,,,,"",place,,"",,2000-07-31,"le le lundi 31 01:20 Au , 1 témoin de chez lui observe durant 4 ou 5 s le passage très rapide et silencieux d'une masse lumineuse verte qui disparaît en se séparant en 2. le lundi 31 01:30 A Saint Giers-sur-Gironde, Gironde, plusieurs témoins observent durant quelques secondes le passage de 1 boule lumineuse qui s'éteint progressivement (Le phénomène observé est probablement une rentrée atmosphérique, naturelle ou artificielle).",",s14,""SEPRA"",,,,s15,""SEPRA"",,",2000-07-31
