url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-01T19:30,Launaguet (Haute Garonne),,,,,,,,,,,,,,,,"",place,,"",,1995-12-01T19:30,"le , 1 témoin observe depuis chez lui 1 boule lumineuse qui descend lentement au-dessus de son toit et qui, après un bref, arrêt repart à vitesse lente. Le témoignage du témoin est motivé par une émission de radio sur les extra-terrestres demandant à tout témoin de se manifester.",",s1,""SEPRA"",,",1995-12-01T19:30
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-02,,1995-12-02,"le Lancement du satellite européen Soho, destiné à l'étude du Soleil.","",1995-12-02
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-05,,1995-12-05,"le Quelques jours après l'observation du le jeudi 30 novembre 1995, témoin dépose un rapport ""Airprox"" auprès de la Commission nationale de sécurité de la circulation aérienne, du fait du danger de collision qu'ils ont encouru. Il reste sans suite.","",1995-12-05
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-23,Saint Germain-en-Laye (Yvelines),,,,,,,,,,,,,,,,"",place,,"",,1995-12-23,"le , un témoin et son ami observent un phénomène en forme de soucoupe, d'un diamètre estimé à 200 m, tournant sur lui-même avec des lumières en dessous sans aucun bruit. Un second témoin n'a pas désiré témoigner.",",s2,""SEPRA"",,",1995-12-23
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-29,"Plérin (Côtes-d'Armor, Bretagne)",,,,,,,,,,,,,,,,"",place,,"",,1995-12-29,"le , 2 témoins circulant en voiture observent des lumières bleues comme des éclairs, se produisant successivement et changeant de place. Les témoins décident de se diriger vers ce phénomène, mais sont ""arrêtés"" par une barrière lumineuse stationnaire à 1,5 m du sol environ. Ils ressentent alors des sensations de chaleur désagréables et décident de quitter les lieux au plus vite. La veille ainsi que le lendemain et le surlendemain 2 autres personnes seront témoins de phénomènes analogues, soit vers en décembre 1995 à 19 h, soit vers en décembre 1995 à 06 h à en décembre 1995 à 06:30.",",s3,""SEPRA"",,",1995-12-29
https://rr0.org/time/1/9/9/5/12/index.html#1995-12-31T19:40,Saint Matthieu-de-Treviers (Hérault),,,,,,,,,,,,,,,,"",place,,"",,1995-12-31T19:40,"le , 1 témoin circulant en voiture observe durant 2 à 3 s 1 boule lumineuse verte avec une traînée et se déplacant très rapidement dans le ciel (La description faite par le témoin indique qu'il s'agit probablement d'une rentrée atmosphérique).",",s4,""SEPRA"",,",1995-12-31T19:40
