caseNumber,url,city,state,country,dateTime,shape,summary,reportDate,postDate,image
33802,https://nuforc.org/sighting/?id=33802,Houston,TX,USA,1960-04-01 21:00,Other,Sharp right angle turn in flight direction after stopping in mid-flight,2003-12-13T23:00:00.000Z,2003-12-18T23:00:00.000Z,false
142004,https://nuforc.org/sighting/?id=142004,South Whitley,IN,USA,1960-04-30 12:00,Disk,"3 craft spotted in South Whitley, Ind in 1960.",2018-06-29T22:00:00.000Z,2018-07-04T22:00:00.000Z,false
153468,https://nuforc.org/sighting/?id=153468,Scottsbluff,NE,USA,1960-04-14 19:00,Diamond,"Large light seen swaying, changing size and speed with no other air traffic in the area",2020-02-19T23:00:00.000Z,2020-02-24T23:00:00.000Z,false
