url,place,time,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.events,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-14,"Poya (Nouvelle Calédonie, Outre Mer)",,"",,,,1978-02-14,"Couverture de Fate ce mois-là sur les ""rencontres rapprochées"" et une interview de Jacques Vallée sur l'hypothèse du ""système de contrôle"" (et non le le jeudi 23 comme le déclareront en premier lieu des témoins) A , plusieurs personnes observent dans le ciel le passage rapide d'un ovale brillant avec une trajecoire rectiligne. Aucun bruit et aucune trainée ne sont remarqués.",",s1,""GEPAN"",,",1978-02-14
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-15,,1978-02-15,Explosion aérienne encore non identifiée.,"",1978-02-15
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-04T15:00,,1978-02-04T15:00,"Photographies d'un ovni à Kawaga, Miki-Cho (Japon).","",1978-02-04T15:00
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-12,"La Réole (Gironde, Aquitaine)",,"",,,,1978-02-12,", 1 témoin voit en direction du sud-est une sphère de couleur rouge très vif. Située juste au-dessus de l'horizon cette sphère descent progressivement vers le sol puis disparaît en lassant une trainée de flammes. L'observation a duré 1 mn 1/2 environ. (Aucun autre témoignage n'a été recueilli par le GEPAN).",",s2,""GEPAN"",,",1978-02-12
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-21,Sainte Soulle,,"",,,,1978-02-21,"""Le Grolleau"" (N11), une personne, à l'arrêt dans sa voiture, voit un cigare horizontal monter lentement. D'un coté, il a l'aspect d'une boule de fumée lumineuse. Le phénomène semble pivoter et éclaire le paysage en blanc comme en plein jour. Un son comme coup de canon retentit alors, détournant l'attention du témoin qui lorsqu'il regarde de nouveau vers le phénomène et constate qu'il a disparu. Seul un trait rouge file dans le ciel. (Eric Maillot proposera une explication par la pleine Lune, à la position du phénomène observée, pouvant être à un moment masquée par un nuage. Le bruit serait attribuable à une cause distincte (pot d'échammpement, pétard, etc.))",",s3,"""",,",1978-02-21
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-22,,1978-02-22,Lancement du 1er satellite Navstar du réseau américain GPS.,"",1978-02-22
https://rr0.org/time/1/9/7/8/02/index.html#1978-02-28T19:30,"Chabeuil (Drôme, Rhône Alpes)",,"",,,,1978-02-28T19:30,"à le mardi 28 19:40, une automobiliste et son fils aperçoivent un phénomène très lumineux avec des fenètres ovales semblant 2 m du sol. De couleur orange à la forme d'une banane avec les extrémités tournées vers le haut qui émettent des étincelles orange et bleues, il ""décolle"" en prenant de la vitesse selon une trajectoire nord-sud puis se stabilise avant de disparaître instantanément. L'observation a duré 3 minutes durant laquelle aucun bruit particulier n'a été entendu. Aucune trace n'a été découverte sur les lieux.",",s4,""GEPAN"",,",1978-02-28T19:30
