url,place,dateTime,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/9/5/01/index.html#1995-01-06T18:48,Manchester (Angleterre),,"",,,,1995-01-06T18:48,Film de Guillermo Osorio le 28 A l'aéroport de quasi-collision avec 1 objet lumineux.,"",1995-01-06T18:48
https://rr0.org/time/1/9/9/5/01/index.html,,1995-01,"Sur TF1, numéro de J'y Crois, j'y crois pas consacré aux ""ovnis et extraterrestres"".","",1995-01
https://rr0.org/time/1/9/9/5/01/index.html#1995-01-12T22:10,Guenange (Moselle),,"",,,,1995-01-12T22:10,", 1 témoin observe depuis chez lui 1 grand phénomène lumineux semblant sortir du bois. Ce phénomène a éclairé le bois. Aucun bruit n'a été perçu, l'observation a duré 2 à 3 mn.",",s1,""SEPRA"",,",1995-01-12T22:10
https://rr0.org/time/1/9/9/5/01/index.html#1995-01-28,"Tepeji del Rio (Puebla?, Mexique)",,"",,,,1995-01-28,", Guillermo Osorio filme des bandes de lumière passant en silence au-dessus de la ville, sous les yeux de nombreux témoins. De prime abord, des astronomes pensent qu'ils s'agit de comètes, mais reviennent sur leur jugement en constatant que ces objets se déplacent très lentement et à très basse altitude. L'analyse informatique effectuée aux USA indique qu'il ne peut s'agir d'un phénomène naturel. En fait une rentrée atmosphérique probable.","",1995-01-28
