depCode,caseNumber,url,city,dateTime,postTime,classification
2,1980-03-00743,https://geipan.fr/fr/cas/1980-03-00743?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SAINT-PAUL-AUX-BOIS,1980-03-02,2018-08-20,A
25,1980-02-01697,https://geipan.fr/fr/cas/1980-02-01697?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,VALENTIGNEY,1980-02-29,2007-03-22,C
85,1980-02-00740,https://geipan.fr/fr/cas/1980-02-00740?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,LES SABLES D'OLONNE,1980-02-24,2012-03-02,A
28,1980-02-00738,https://geipan.fr/fr/cas/1980-02-00738?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,CHÂTEAUDUN,NaN-NaN-1980,2008-04-22,A
13,1980-02-00737,https://geipan.fr/fr/cas/1980-02-00737?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SAINT-REMY-DE-PROVENCE,1980-02-17,2019-04-02,B
25,1980-03-00749,https://geipan.fr/fr/cas/1980-03-00749?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1980%2F02%2F31&field_date_d_observation_value%5Bmin%5D=1980%2F02%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,CUSSEY-SUR-L'OGNON,1980-02-17,2009-10-23,B
