caseNumber,url,city,state,country,dateTime,shape,summary,reportDate,postDate,image
24161,https://nuforc.org/sighting/?id=24161,Gisborne (New Zealand),,New Zealand,1980-02-15 13:00,Cylinder,"I was in New Zealand for a working holiday, and a group of us went north of Gisbourn to a cool pub on the beach,  it was about 1:00 pm ",2002-08-03T22:00:00.000Z,2013-04-11T22:00:00.000Z,false
45504,https://nuforc.org/sighting/?id=45504,Georgetown,DE,USA,1980-02-02 20:30,Triangle,UFO at Vo-Tech Center comes calling again,2005-08-06T22:00:00.000Z,2005-09-01T22:00:00.000Z,false
49199,https://nuforc.org/sighting/?id=49199,Derby (UK/England),,United Kingdom,1980-02-06 20:22,,"Walking North in a quiet town street,with my wife, I glanced over my right shoulder and saw an object flying across the dark sky. I cri",2006-02-18T23:00:00.000Z,2006-03-10T23:00:00.000Z,false
53088,https://nuforc.org/sighting/?id=53088,Hollister,CA,USA,1980-02-15 22:00,,I was in High School just got out of late Basketball Practice.  My older brother came to pick me up and take me home.  It was late even,2006-10-24T22:00:00.000Z,2006-10-29T23:00:00.000Z,false
61153,https://nuforc.org/sighting/?id=61153,Mexico City (Mexico),,Mexico,1980-02-07 00:00,Circle,"MY FAMILY AND I LIVE IN A TWO STORY HOUSE AT THAT TIME, I WAS LOOKING AT THE WINDOW WHEN I SAW A FLYING SOUCER COMING TOUR ON TOP OF TH",2008-01-22T23:00:00.000Z,2008-02-13T23:00:00.000Z,false
96352,https://nuforc.org/sighting/?id=96352,Canton,NY,USA,1980-02-17 19:10,Light,"Two unblinking lights travel in line across the sky in Canton, NY",2013-02-16T23:00:00.000Z,2013-02-17T23:00:00.000Z,false
98369,https://nuforc.org/sighting/?id=98369,Bend,OR,USA,1980-02-18 18:30,Oval,Oval (football shaped) with gridwork.,2013-06-01T22:00:00.000Z,2013-07-02T22:00:00.000Z,false
147839,https://nuforc.org/sighting/?id=147839,Adelaide (Australia),SA,Australia,1980-02-07 21:45,Disk,Many years ago my brother and I witnessed a UFO chase that resulted in one of the craft crashing into a tree.,2019-07-26T22:00:00.000Z,2019-08-22T22:00:00.000Z,false
