url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.notes,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.notes,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.notes,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.notes,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.notes,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/5/0/02/index.html#1950-02-05%2017:10,Teaticket (Massachusetts),,,,,,,,,,,,,,,,,"",place,,"",,1950-02-05T17:10,"Marvin Odom, ancien pilote de chasse de l'US Navy, le lieutenant Philip Foushee, pilote la base USAF de Otis, et 2 autres personnes observent 2 cylindres fins et illuminés. De l'un des 2 sort une boule lumineuse. Les 2 manœuvres puis disparaissent rapidement en hauteur au bout de.","Cas Blue Book non expliqué,s1,"""",,",1950-02-05T17:10
https://rr0.org/time/1/9/5/0/02/index.html#1950-02-08,,1950-02-08,Premier essai du missile sol-sol français SE 4200.,"",1950-02-08
https://rr0.org/time/1/9/5/0/02/index.html#1950-02-24,Albuquerque (Nouveau Mexique),,,,,,,,,,,,,,,,,"",place,,"",,1950-02-24,"A Luther McDonald et Harrison Manson, tous 2 observateurs météo de l'Aéroport municipal, observent un objet blanc et ovale légèrement allongé voler horizontalement durant environ à l'aide d'un théodolite. Observation de boule lumineuse verte le 24 près de Datil Près de Datil (Nouveau Mexique), observation de boule lumineuse verte (ci-contre) depuis un poste d'observation de l'USAF.","Cas Blue Book non expliqué,s2,"""",,",1950-02-24
https://rr0.org/time/1/9/5/0/02/index.html#1950-02-25%2015:55,Los Alamos (Nouveau Mexique),,,,,,,,,,,,,,,,,"",place,,"",,1950-02-25T15:55,", 12 inspecteurs de la sécurité de l'AEC observent un cylindre argenté et clignotant, aux extrémités effilées, voler lentement puis rapidement, palpiter et osciller, et changer de direction. La durée des observations des témoins varie entre 3 s et 2 mn.","Cas Blue Book non expliqué,s3,"""",,",1950-02-25T15:55
https://rr0.org/time/1/9/5/0/02/index.html,,1950-02,"A l'apparition d'une tache solaire géante, les amateurs londoniens de télévision voient durant 1 h sur leur écran des images ""russes"" au son d'une musique suédoise.","",1950-02
