url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-06T01:30,Louviers (Eure),,,,,,,,,,,,,,,,"",place,,"",,1977-08-06T01:30,"le , 2 personnes à l'extérieur de leur domicile observent une lueur jaune-orangée de forte intensité se déplacer lentement, s'immobiliser. Les témoins aperçoivent alors un court instant 2 petites lueurs rouges avant que la lueur ne continue son trajet. Durant les 3 mn d'observation aucun bruit n'est entendu.",",s1,""GEPAN"",,",1977-08-06T01:30
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-07,Saint Bonnet (Alpes-de-Haute Provence),,,,,,,,,,,,,,,,"",place,,"",,1977-08-07,"le , plusieurs personnnes observent 1 point lumineux particulier au sommet d'une colline puis ils voient apparaître progressivement un grand triangle de couleur orange vif. Vu en totalité l'objet a la forme d'un cône et semble avancer vers eux. Pris de peur les témoins partent en voiture. Le phénomène disparaîtra caché par une haie d'arbres. Revenus sur les lieux un peu plus tard avec d'autres personnes, ils n'ont plus rien observé. Sur les lieux indiqués par les témoins, aucune trace au sol n'a été constatée par la gendarmerie et aucun autre témoignage n'a été recueilli auprés de la population locale (La première page du procés verbal de déposition du premier témoin est manquante dans les archives). L'enregistrement du signal ""WOW""",",s2,""GEPAN"",,",1977-08-07
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-11,Erstein (Bas Rhin),,,,,,,,,,,,,,,,"",place,,"",,1977-08-11,"le , 2 personnes voient un phénomène très brillant et immobile dans le ciel. Observé aux jumelles, il a des sphères émettant une lumière jaune à sa base et une sorte de gyrophare rouge qui clignote. Il se déplace ensuite lentement sans qu'aucun bruit ne soit entendu avant de disparaître. Suite à un article dans la presse locale indiquant qu'un témoin aurait aperçu dans le ciel un ovni, la gendarmerie procèdera à la recherche d'autres témoins éventuels (Ces témoins ont probablement observé le passage d'un aéronef de type hélicoptère).",",s3,""GEPAN"",,",1977-08-11
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-12,Montfort-sur-Risles (Eure),,,,,,,,,,,,,,,,"",place,,"",,1977-08-12,"le 1er vol atmosphérique de la navette américaine Enterprise à partir d'un Boeing 747. le vendredi 12 A , un témoin observe dans le ciel une forme allongée peu épaisse, immobile et très lumineuse. Ce phénomène disparaît à très grande vitesse en direction du sud-ouest au bout de quelques s.",",s4,""GEPAN"",,",1977-08-12
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-13T01:30,Louviers (Eure),,,,,,,,,,,,,,,,"",place,,"",,1977-08-13T01:30,"le , un des témoins du 6 observe toujours depuis son domicile 1 objet ovoïde posé dans un champ de l'autre côté de la rivière qui borde sa propriété. L'objet lumineux est stationné au sol et aucun bruit n'est entendu durant la dizaine de minutes d'observation. Aucune trace ou changement particuliers ne seront remarqués par le propriétaire du champ à l'endroit supposé du stationnement de l'objet. La gendarmerie constatera 3 trous peu profonds sans pouvoir déterminer avec exactitude l'origine de ces trous difformes. Des échantillons de terre seront prélevés. La recherche de radioactivité sera négative ainsi que les vérifications demandées auprés des services de météorologie, génie et station radar proche.",",s5,""GEPAN"",,",1977-08-13T01:30
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-15,Chaussin (Jura),,,,,,,,,,,,,,,,"",place,,"",,1977-08-15,"le le lundi 15 A , 2 personnes voient une boule lumineuse venant lentement du sud-ouest à faible altitude, s'arrêter quelques secondes et repartir vers le nord-est à plus grande vitesse. Aucun bruit ne sera entendu durant l'observation de plusieurs minutes. le lundi 15 23:16 La ""grande oreille"" de l'observatoire radio de l'Université d'Ohio à Columbus, pointé vers la constellation du Sagittaire, capte le signal ""WOW"", un pic de voltage d'une durée de 37 s, d'une amplitude 30 fois supérieure au bruit de fond (Toutes les écoutes postérieures dans cette même direction n'ont plus rien donné).",",s6,""Article dans la presse locale < témoignages des 2 personnes auprès de la gendarmerie < GEPAN"",,",1977-08-15
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-17T23:45,,1977-08-17T23:45,"le En forêt de Fontainebleau, A. R. et B. T. (de Paris), un couple d'automobilistes en stationnement, voit un engin discoïdal tournant sur lui-même, à une altitude estimée à 250 m, qui apparaît larguer un autre engin de petite taille","Nostra n° 283,s7,"""",7 au 13 septembre 1977.,",1977-08-17T23:45
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-20,,1977-08-20,"le Lancement de la sonde américaine Voyager 2, à destination des 4 planètes géantes.","",1977-08-20
https://rr0.org/time/1/9/7/7/08/index.html#1977-08-26,Nancy (Meurthe-et-Moselle),,,,,,,,,,,,,,,,"",place,,"",,1977-08-26,"le , plusieurs personnes observent entre 2 arbres un phénomène lumineux immobile et silencieux, y compris aux jumelles, avant qu'il disparaisse brusquement.",",s8,""GEPAN"",,",1977-08-26
