url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.notes,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.notes,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.notes,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.notes,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.notes,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/9/8/04/index.html#1998-04-15,Musselburgh (Ecosse),,,,,,,,,,,,,,,,,"",place,,"",,1998-04-15,"Observation au Brésil le , observation de 2 phénomènes à la forme de méduses lumineuses se déplaçant vers le sud-est.","""Lothian X-Files revealed"",s1,""""""Mather, Adrian"""",""""Jacobs, Bill"""""",""Scotsman.com News, 2 août 2007"",",1998-04-15
https://rr0.org/time/1/9/9/8/04/index.html,,1998-04,"Semaine du 20 Le réseau radar du nord du Yorkshire intercepte l'écho d'un appareil inhabituel volant selon un parcours en zigzag à 27000 km/h au-dessus de la mer du Nord. Un escadron de la Royal Air Force fut envoyé pour intercepter l'objet, tandis que les forces aériennes hollandaises poursuivent également l'ovni, mais les 2 chasseurs F-16 envoyés ne sont pas capables de garder le contact avec lui. L'objet distance les F-16 hollandais en accroissant sa vitesse jusqu'à atteindre 38400 km/h, avant de disparaître vers le Nord-Est en direction de l'océan Atlantique.","Daily Mail,s2,"""",,",1998-04
https://rr0.org/time/1/9/9/8/04/index.html#1998-04-23T03:38,Pyrénnées Orientales (Languedoc-Roussillon),,,,,,,,,,,,,,,,,"",place,,"",,1998-04-23T03:38,"le Au-dessus de , le pilote d'un Boeing 727 en route vers Barcelone (Espagne) observe très loin le passage de lumières bleues-vertes très rapides qui disparaissent dans une explosion (Il s'agit probablement de la rentrée atmosphérique d'un débris spatial).",",s3,""SEPRA"",,",1998-04-23T03:38
