url,place,dateTime,description,sources,id
https://rr0.org/time/1/9/8/9/08/index.html,,1989-08,Le satellite européen Hipparcos (catalogue des étoiles) est lancé par Ariane 4.,"",1989-08
https://rr0.org/time/1/9/8/9/08/index.html,,1989-08,"Au Conquet (Finistère), 1 gendarme de retour de service et son épouse observent au-dessus des bâtiments de la brigade une grosse lueur orangée (4 fois plus grosse qu'une étoile). Soudain, le phénomène part brusquement à grande vitesse jusqu'à perte de vue SEPRA: Cas de type C.","",1989-08
https://rr0.org/time/1/9/8/9/08/index.html,,1989-08,Survol de Neptune par Voyager 2.,"",1989-08
