url,place,time,description,sources,id,place.name,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/2/0/0/2/02/index.html#2002-02-02T19:40,"Orsay, Essonne",,,"","",,,2002-02-02T19:40,"le , une famille en voiture observe une masse illuminée en forme de soucoupe. Cette masse est de couleur grise avec des feux lumineux blancs sur sa périphérie. Le phénomène est stationnaire au-dessus des arbres avec un diamètre estimé par les témoins à 15 m environ. Aucun bruit n'est perçu durant l'observation qui a été interrompue du fait du profil de la route.",""""",,s1,""SEPRA"",,,""""",2002-02-02T19:40
https://rr0.org/time/2/0/0/2/02/index.html#2002-02-07T08:00,Naucelle (Aveyron,,,"","",,,2002-02-07T08:00,"le ), plusieurs témoins indépendants observent la chute très rapide de 1 boule de feu orangée. L'observation est très brève (1 seconde) : la boule a une traînée et disparait. D'autres témoins dans un département voisin signalent également l'observation de ce phénomène (qui est probablement une rentrée atmosphérique).",""""",,s2,""SEPRA"",,,""""",2002-02-07T08:00
https://rr0.org/time/2/0/0/2/02/index.html#2002-02-21T20:00,Saint-Léger-sur-Dheune (Saône-et-Loire,,,"","",,,2002-02-21T20:00,"le ), 1 témoin en promenade avec son épouse observe 1 objet ovale à haute altitude, qui se déplace d'abord lentement puis disparaît dans une îute;lération fulgurante. L'observation a été très brève, l'épouse du témoin n'a rien vu.",""""",,s3,""SEPRA"",,,""""",2002-02-21T20:00
