url,place,time,description,sources,id,place.name,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/8/4/02/index.html#1984-02-03,,1984-02-03,le 2 astronautes de Challenger sortent dans l'espace avec un fauteuil spatial autonome.,"",1984-02-03
https://rr0.org/time/1/9/8/4/02/index.html#1984-02-05,Plougenast (Bretagne),,,"","",,,1984-02-05,"le , plusieurs personnes voient dans la nuit noire 1 objet rectangulaire éméttant une lueur intense bleu clair leur permettant de voir comme en plein jour. Cet objet se déplace sans bruit du nord au sud et à très grande vitesse. L'observation a duré entre 5 et 8 s : le phénomène a disparu à l'horizon (Les descriptions des témoins permettent d'avancer l'observation probable d'une rentrée atmosphérique).",""""",,s1,""GEPAN"",,,""""",1984-02-05
https://rr0.org/time/1/9/8/4/02/index.html#1984-02-12,Saint Loup-Lamaire (Deux Sèvres),,,"","",,,1984-02-12,"le , un automobiliste et sa passagère voient durant 3 secondes 1 forme cylindrique émettant une lumière scintillante. Ce phénomène, qui d'après les témoins ressemble à un javelot, traverse le ciel à très grande vitesse et sera perdu de vue avant de toucher la ligne d'horizon. Aucune autre information ne sera recueillie sur ce phénomène, qui par la description des témoins s'apparente à une rentrée atmosphérique.",""""",,s2,""GEPAN"",,,""""",1984-02-12
https://rr0.org/time/1/9/8/4/02/index.html#1984-02-21,Cestas (Gironde),,,"","",,,1984-02-21,"le , 1 témoin en voiture aperçoit 3 points lumineux rouges dans le ciel. Sorti de sa voiture et durant 1 mn, il va observer un triangle formé de 3 lumières rouges : une lumière verte brille au centre de ce triangle. Le phénomène stationnaire se trouve à environ 200 m d'altitude. Il disparaîtra en s'éloignant lentement.",""""",,s3,""GEPAN"",,,""""",1984-02-21
