url,place,time,description,sources,id,place.name,place.org.type,place.org.dirName,place.org.events,place.org.id,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.id,place.place.events,place.place.locations,place.place.elevation,place.place.dirName,place.org.parent.type,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.type,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.type,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.events,place.org.parent.parent.parent.id,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/9/7/09/index.html#1997-09T21:30,"Bagnols-sur-Cèze, Gard",,,"","",,,1997-09T21:30,"09 et 11 en , 1 témoin observe à 2 reprises et sensiblement au même endroit 1 boule lumineuse qui a le même comportement. Le phénomène s'éleve du sol pendant 1 ou 2 mn puis, après quelques instants d'immobilité, part à l'horizontale avant de disparaître. Le phénomène reste silencieux.",""""",,s3,""SEPRA"",,,""""",1997-09T21:30
https://rr0.org/time/1/9/9/7/09/index.html#1997-09,"Billom, Puy-de-Dôme",,,"","",,,1997-09,"11 ainsi que le lendemain , des témoins signalent 1 point lumineux scintillant dans le ciel. Le phénomène est silencieux, se déplaçant très lentement dans le ciel et de la taille d'une étoile. Il produit un halo rouge et scintille de plusieurs couleurs. L'observation dure 1 h 30 environ Cette observation est probablement celle de la course d'un astre.",""""",Cas classé B,s4,""SEPRA"",,,""""",1997-09
https://rr0.org/time/1/9/9/7/09/index.html#1997-09,"Bourg Saint Maurice-Chambéry, Savoie",,,"","",,,1997-09,"23 au 24 , 2 témoins indépendants observent le passage de 1 lumière très vive, de forme ovoide avec traînée. Le phénomène est très rapide et disparaît au bout de quelques s. Aucun bruit n'est détecté (Les caractéristiques de l'observation conduisent à privilégier l'hypothèse d'une rentrée atmosphérique).",""""",,s6,""SEPRA"",,,""""",1997-09
https://rr0.org/time/1/9/9/7/09/index.html#1997-09-27,,1997-09-27,le Photographie (ci-contre) près de Bethal (New York).,"",1997-09-27
https://rr0.org/time/1/9/9/7/09/index.html#1997-09-29,,1997-09-29,"le Début des réunions du symposium de Pocantico (New York). en septembre 1997 à 12:15 A Dié (Drôme), 1 témoin en voiture observe durant quelques instants 1 boule de feu avec trainée de fumée noire (La description faite par le témoin conduit à privilégier l'hypothèse d'une rentrée atmosphérique).",""""",,s7,""SEPRA"",,,""""",1997-09-29
