caseNumber,url,city,state,country,dateTime,shape,summary,reportDate,postDate,image
16002,https://nuforc.org/sighting/?id=16002,Brasilia (Brazil),,Brazil,1977-02-01 20:00,Flash,"Cloudy night. Was close to Brasilia International Airport. Some white flashes (like photo camera flash)randomic, about 6 or 8 white lig",2001-01-20T23:00:00.000Z,2001-02-17T23:00:00.000Z,false
27700,https://nuforc.org/sighting/?id=27700,Rio de Janeiro (Brazil),,Brazil,1977-02-10 21:00,Triangle,"I WAS IN BARRA DA TIJUCA IN A CAMPING SITE WITH 2 FRIENDS, SAW LIKE A PYRAMID IN THE AIR, STARTED TO RUN AWAY, THE GIRL RAN AWAY A FEW ",2003-02-13T23:00:00.000Z,2003-03-03T23:00:00.000Z,false
27900,https://nuforc.org/sighting/?id=27900,Bloomington,IN,USA,1977-02-21 23:42,Oval,Three Faint Oval Shaped Objects Flying In Apparent Formation At Night,2003-02-26T23:00:00.000Z,2003-03-20T23:00:00.000Z,false
42871,https://nuforc.org/sighting/?id=42871,Joyce Kilmer Slickrock Creek Wilderness,NC,USA,1977-02-15 20:00,Circle,"very large craft, moving at the speed of light, no sound, lots of lights, jet aircraft came to invesitgate.",2005-03-09T23:00:00.000Z,2005-04-15T22:00:00.000Z,false
71794,https://nuforc.org/sighting/?id=71794,Ft. Knox,KY,USA,1977-02-15 02:30,Light,5 white glowing balls,2009-08-20T22:00:00.000Z,2009-08-26T22:00:00.000Z,false
73853,https://nuforc.org/sighting/?id=73853,Auckland (New Zealand),,New Zealand,1977-02-05 16:00,Unknown,I lived at the end of Garnet Road Auckland.  That afternoon I was at my letter box when I noticed four youth standing at their car look,2009-12-27T23:00:00.000Z,2010-02-13T23:00:00.000Z,false
