depCode,caseNumber,url,city,dateTime,postTime,classification
47,1978-03-00501,https://geipan.fr/fr/cas/1978-03-00501?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,AGEN,1978-03-24,2008-10-09,C
62,1978-03-00500,https://geipan.fr/fr/cas/1978-03-00500?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,ARRAS,1978-03-17,2013-06-26,A
79,1978-03-00499,https://geipan.fr/fr/cas/1978-03-00499?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SAINT-MAIXENT L'ECOLE,NaN-NaN-1978,2008-10-09,C
88,1978-03-00498,https://geipan.fr/fr/cas/1978-03-00498?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,CHATENOIS,NaN-NaN-1978,2008-10-09,C
78,1978-03-00494,https://geipan.fr/fr/cas/1978-03-00494?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,BENNECOURT,1978-03-08,2018-11-08,C
57,1978-03-00493,https://geipan.fr/fr/cas/1978-03-00493?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F03%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F03%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,PHALSBOURG,NaN-NaN-1978,2008-10-08,C
