description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent,place.org.places,place.org.type,place.place,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.parent.parent
Récupération par les États-Unis de 7 corps suite à un crash en Afghanistan.,"",1988-11,,"",1988-11,sighting,https://rr0.org/time/1/9/8/8/11/index.html
"le à le samedi 12 Photo des participants au congrès devant les locaux de la SOBEPS. On y distingue notamment Michel Bougard, Patrick Ferryn, Auguste Meessen, Richard F. Haines, Jean-Luc Rivera, Bertrand Méheust, Edoardo Russo, Pierre Lagrange, Jaques Scornaux, Lucien Clerebaut, Jacques Vallée, Vladimir Rubtsov, Hilary Evans, Robert Dehon À , 1er congrès ufologique européen.","",1988-11-11,Bruxelles (Belgique),,,,"",,"","",1988-11-11,sighting,https://rr0.org/time/1/9/8/8/11/index.html#1988-11-11
le La navette russe Bourane effectue un vol sans pilote.,"",1988-11-15,,"",1988-11-15,sighting,https://rr0.org/time/1/9/8/8/11/index.html#1988-11-15
le 2 chasseurs à réaction sont"enlevés" par un ovni au-dessus de l'île de Porto Rico. Un événement semblable - mais bien distinct - sera observé le 28 décembre.,"",1988-11-16,,"",1988-11-16,sighting,https://rr0.org/time/1/9/8/8/11/index.html#1988-11-16
le 1ʳᵉ sortie dans l'espace d'un européen (Jean-Loup Chrétien).,"",1988-11-26,,"",1988-11-26,sighting,https://rr0.org/time/1/9/8/8/11/index.html#1988-11-26
