depCode,caseNumber,url,city,dateTime,postTime,classification
50,1979-04-01876,https://geipan.fr/fr/cas/1979-04-01876?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SAINT-GERMAIN-LE-GAILLARD,1979-04-27,2008-09-22,C
84,1979-04-00618,https://geipan.fr/fr/cas/1979-04-00618?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,COURTHEZON,NaN-NaN-1979,2008-06-13,C
35,1979-04-00617,https://geipan.fr/fr/cas/1979-04-00617?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,CHATEAUGIRON,NaN-NaN-1979,2008-07-02,B
17,1979-04-00616,https://geipan.fr/fr/cas/1979-04-00616?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,COZES,1979-04-07,2008-06-09,C
90,1979-04-00615,https://geipan.fr/fr/cas/1979-04-00615?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1979%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1979%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,BEAUCOURT,1979-04-02,2013-02-06,A
