url,place,time,description,sources,place.name,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data
https://rr0.org/time/1/9/7/2/09/index.html,,1972-09,La source d'�nergie de la constellation du Cygne appell�e "X-3" qui �mettait normalement des ondes de T. S. F. commence à multiplier sa puissance par 200.,
https://rr0.org/time/1/9/7/2/09/index.html,,1972-09,Fin de la mission Skylab-3.,
https://rr0.org/time/1/9/7/2/09/index.html#1972-09-04%2018:45,Imjarvi (Finlande),,,,,,1972-09-04 18:45,", Aarno Heinonen conduit son scooter sur la route de Voikoski. Il voit un petit nuage sph�rique passer au-dessus de lui, qui finit par descendre et s'arrêter à environ 8 pieds du sol. De ce "nuage" descend la m�me fille de l'espace, portant cette fois une habit à pantalon brun. N'ayez pas peur, je suis votre amie d'une autre planète, lui dit-elle. La femme a des chaussures brunes et porte des gants fins. En partant elle sourit d'une belle manière, puis tire sur l'une des antennes sur la petite sph�re. Heinonen sent un tourbillon, et la fille glisse vers le haut dans le nuage globulaire, qui fait alors une ascension verticale très rapidement Humcat 1972-24 A Heinonen, Ufoika Nov. 1972 L'ovni observ� le 16",
https://rr0.org/time/1/9/7/2/09/index.html#1972-09-16,,1972-09-16,Observation (ci-contre).,
https://rr0.org/time/1/9/7/2/09/index.html,,1972-09,Photographie le 24 au Nouveau-Mexique,
https://rr0.org/time/1/9/7/2/09/index.html#1972-09-24%2015:00,,1972-09-24 15:00,Photographie (ci-contre) de Paul Villa au Nouveau-Mexique.,
