url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.notes,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.notes,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.notes,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.notes,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.notes,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-01,,1983-01-01,le le réseau ARPANET bascule du protocole initial NCP (Network Control Protocol) vers TCP/IP.,"",1983-01-01
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-12T18:30,Saint Amant-Roche Savine (Puy-de-Dôme),,,,,,,,,,,,,,,,,"",place,,"",,1983-01-12T18:30,"le , plusieurs témoins voient 1 boule de couleur jaune qui se déplace silencieusement à très basse altitude. Cette boule est suivie d'un ensemble de flammèches bleues de petites taille. L'ensemble se désintègre soudainement faisant penser aux témoins à une chute à proximité du lieu d'observation. Aussitôt les autorités prévenues plusieurs ratissages dans les environs vont avoir lieu, mais en vain (Il est probable que les témoins aient observé une rentrée atmosphérique).",",s1,""GEPAN"",,",1983-01-12T18:30
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-23T18:30,Bourgoin-Jallieu (Isère),,,,,,,,,,,,,,,,,"",place,,"",,1983-01-23T18:30,"le à le dimanche 23 17:30, plusieurs témoins voient 1 phénomène gris-noir dans le ciel à une altitude estimée à 2500 m. Le phénomène est de forme allongée ou en forme de ""v"" sans brillance, se déplaçant horizontalement et sans bruit. L'observation aux jumelles ne permet pas de l'identifier mais d'après 1 des témoins, ancien navigant aérien, cela ressemblait à une trainée laissée par Boeing 747. La forme en V peut corroborer l'hypothèse d'un avion vu de l'arrière en phase de descente ainsi que la vitesse estimée par un témoin ancien naviguant (500 à 600 Km/h) (Il est probable que les témoins aient été victimes d'une méprise avec un aéronef, bien que celui-ci n'ait pu être identifié).",",s2,""GEPAN"",,",1983-01-23T18:30
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-24T08:05,,1983-01-24T08:05,"le Dans l'ouest de la France, de nombreuses personnes voient un bâton lumineux dans le ciel.","""Mystérieux Bâton Lumineux"",s3,"""",,-27,une affaire prise (très) au sérieux"",s4,""""""L'OVNI XXXXXXXXXXXXX"",,-27,""Un mystérieux ""bâton lumineux"" tombé du ciel recherché par les gendarmes dans l'ouest"",s5,"""",jeudi 27 janvier 1983 < GEPAN,",1983-01-24T08:05
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-26,Bouches-du-Rhône (Provence-Alpes-Côte d'Azur (France)),,,,,,,,,,,,,13,org/fr/pac/13,,"",org,,,,,,,,,,,,,pac,org/fr/pac,,"",org,,,,,,,,,,,,,fr,org/fr,,"",org,,"",country,",,,,,,,,,,,,,,,"""",place,,""44,6"",",region,",,,,,,,,,,,,,,,"""",place,,""43.5,5.166666666666667"",",department,,,,,,,,,,,,,,,,"",place,,"43.5,5.166666666666667",,1983-01-26,"le Lancement du satellite d'astronomie infrarouge Iras. le mercredi 26 06:55 à le mercredi 26 07:08 Dans les , plusieurs témoins voient 1 boule lumineuse blanche se déplaçant horizontalement. Cette boule est suivie d'une trainée colorée. Les observations entre 4 secondes permettent aux témoins de remarquer l'absence totale de bruit et une vitesse très importante. Ce phénomène va disparaître dans le paysage (Aucune autre information n'a pu être recueillie sur ce phénomène, qui d'après les témoignages s'apparente à une rentrée atmosphérique).",",s6,""GEPAN"",,",1983-01-26$org_fr_pac_13
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-28T00:10,Evrecy (Basse Normandie),,,,,,,,,,,,,,,,,"",place,,"",,1983-01-28T00:10,"le , 1 automobiliste aperçoit sur sa droite 1 objet en forme de toupie. Cet engin se trouve à 2 ou 3 m au-dessus du sol et émet des lumières rouges et vertes de faible intensité. Cet objet zigzague avant se l'élever en spirales très haut dans les airs et de disparaître.",",s7,""GEPAN"",,",1983-01-28T00:10
https://rr0.org/time/1/9/8/3/01/index.html#1983-01-29,Cerisy-la-Salle (Basse Normandie),,,,,,,,,,,,,,,,,"",place,,"",,1983-01-29,"le , 2 agriculteurs voient 1 phénomène lumineux bleuté particulier. 1 des témoins voit arriver une boule de feu de la grosseur d'un ballon : celle-ci se déplace horizontalement, émet un sifflement puis explose, affolant le bétail. Malgré des recherches de traces au sol, aucune autre information ne sera recueillie sur ce phénomène, dont la description fait penser à une manifestation de foudre.",",s8,""GEPAN"",,",1983-01-29
https://rr0.org/time/1/9/8/3/01/index.html,Swansea (Wales),,,,,,,,,,,,,,,,,"",place,,"",,1983-01,"À , 2 phénomènes à l'apparence triangulaire sont observés dérivant dans le ciel.","""Released files cast light on famous Welsh ‘UFO’ sighting"",s9,""Darren Devine"",Wales Online,2013-03-28",1983-01
