url,place,time,description,sources,id,place.name,place.org.name,place.org.surname,place.org.title,place.org.time,place.org.deprecated,place.org.note,place.org.place,place.org.description,place.org.sources,place.org.tags,place.org.image,place.org.id,place.org.dirName,place.org.url,place.org.events,place.org.type,place.org.parent,place.org.places,place.org.kind,place.place,place.org,place.place.name,place.place.surname,place.place.title,place.place.time,place.place.deprecated,place.place.note,place.place.place,place.place.description,place.place.sources,place.place.tags,place.place.image,place.place.id,place.place.dirName,place.place.url,place.place.events,place.place.type,place.place.parent,place.place.locations,place.place.elevation,place.org.parent.name,place.org.parent.surname,place.org.parent.title,place.org.parent.time,place.org.parent.deprecated,place.org.parent.note,place.org.parent.place,place.org.parent.description,place.org.parent.sources,place.org.parent.tags,place.org.parent.image,place.org.parent.id,place.org.parent.dirName,place.org.parent.url,place.org.parent.events,place.org.parent.type,place.org.parent.parent.name,place.org.parent.parent.surname,place.org.parent.parent.title,place.org.parent.parent.time,place.org.parent.parent.deprecated,place.org.parent.parent.note,place.org.parent.parent.place,place.org.parent.parent.description,place.org.parent.parent.sources,place.org.parent.parent.tags,place.org.parent.parent.image,place.org.parent.parent.id,place.org.parent.parent.dirName,place.org.parent.parent.url,place.org.parent.parent.events,place.org.parent.parent.type,place.org.parent.parent.parent.name,place.org.parent.parent.parent.surname,place.org.parent.parent.parent.title,place.org.parent.parent.parent.time,place.org.parent.parent.parent.deprecated,place.org.parent.parent.parent.note,place.org.parent.parent.parent.place,place.org.parent.parent.parent.description,place.org.parent.parent.parent.sources,place.org.parent.parent.parent.tags,place.org.parent.parent.parent.image,place.org.parent.parent.parent.id,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.url,place.org.parent.parent.parent.events,place.org.parent.parent.parent.type,place.org.parent.parent.parent.parent,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-07,,1975-10-07,le Eric Gairy prend la parole au cours de la 30ᵉ session de l'Assemblée Générale de l'ONU.,"",1975-10-07
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-09,,1975-10-09,le Le Japon lance la 1ʳᵉ fusée N 1.,"",1975-10-09
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-16,Great Falls (Montana),,,,,,,,,,,,,,,,"",place,,"",,1975-10-16,"le , 9 observations sont transmises dans la nuit au NORA D.","",1975-10-16
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-22,,1975-10-22,le 1ʳᵉ photo du sol de Vénus par Venera 9.,"",1975-10-22
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-27T03:00,Norway (Maine),,,,,,,,,,,,,,,,"",place,,"",,1975-10-27T03:00,le enlèvement de David Stephens et Glen Gray.,"",1975-10-27T03:00
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-27T20:00,Loring (Maine),,,,,,,,,,,,,,,,"",place,,"",,1975-10-27T20:00,"le Un ovni vrombissant, émettant une lumière stroboscopique blanche et des lumières oranges et rougeâtres, s'approche à moins de 300 m d'un entrepôt d'armes nucléaires de la base de l'Air Force de. Durant les 90 minutes que dure la visite de l'ovni, il est traqué par le radar.","",1975-10-27T20:00
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-29,Loring (Maine),,,,,,,,,,,,,,,,"",place,,"",,1975-10-29,le Le radar de la base de détecte un inconnu qui se dirige une fois de plus vers l'entrepôt d'armes. Un hélicoptère échoue dans sa tentative de contact visuel avec l'ovni.,"",1975-10-29
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-30,,1975-10-30,"le Un ovni est repéré à 3 occasions différentes, mais un hélicoptère est envoyé pour l'intercepter ne peut prendre contact avec lui.","",1975-10-30
https://rr0.org/time/1/9/7/5/10/index.html#1975-10-31,Wirtsmith (Michigan),,,,,,,,,,,,,,,,"",place,,"",,1975-10-31,"le Comme la veille, des ovnis volent en formation au-dessus d'un entrepôt d'armes de la base USAF de. Un avion décolle pour les intercepter, mais échoue également à prendre contact.","",1975-10-31
