url,place,time,description,sources
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-05%2019:00,,1970-01-05 19:00,"À Montigné, observation, avec atterrissage, avec effet physique Chastan, Luc: cas n° 1531, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-12%2001:00,,1970-01-12 01:00,"À Saint-Étienne, observation Chastan, Luc: cas n° 1657, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-12,,1970-01-12,"À Bollène, observation Chastan, Luc: cas n° 1903, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-20%2007:05,,1970-01-20 07:05,"À Mont-de-Marsan, observation Chastan, Luc: cas n° 2757, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-25%2019:42,,1970-01-25 19:42,"À Riom, observation Chastan, Luc: cas n° 400, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-28%2019:00,,1970-01-28 19:00,"À Montpellier, observation Chastan, Luc: cas n° 1658, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-31%2022:20,,1970-01-31 22:20,"À Cannes, observation Chastan, Luc: cas n° 250, Base OVNI France, 2024-03-21 01:58.",
https://rr0.org/time/1/9/7/0/01/index.html#1970-01-31%2022:20,,1970-01-31 22:20,"À Montpellier, observation Chastan, Luc: cas n° 306, Base OVNI France, 2024-03-21 01:58.",
