caseNumber,url,place,depCode,dateTime,physicalEffect,witnessEffect,entities,landing
2915,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2915,Ormoy Villers,60,1980-01,false,false,false,true
2916,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2916,Blargies,60,1980-01,false,false,false,false
2917,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2917,St Leu d'Esserent,60,1980-01,false,false,false,false
2918,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2918,Margny les Compiègne,60,1980-01,false,false,false,false
2919,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2919,Montididier,80,1980-01,false,false,false,false
1705,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=1705,Villiers en Bière,77,1980-01-09,false,false,false,false
2653,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2653,Ganges,34,1980-01-10 17:45,false,false,false,false
2660,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2660,Le Loroux  Bottereau,44,1980-01-20 18:10,true,false,false,false
