url,place,dateTime,description,sources,id,place.name,place.org.dirName,place.org.code,place.org.places,place.org.kind,place.org.parent,place.place,place.org,place.place.locations,place.place.elevation,place.place.dirName,place.place.data,place.org.parent.dirName,place.org.parent.code,place.org.parent.places,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.code,place.org.parent.parent.places,place.org.parent.parent.kind,place.org.parent.parent.parent.dirName,place.org.parent.parent.parent.code,place.org.parent.parent.parent.places,place.org.parent.parent.parent.kind,place.org.parent.parent.parent.parent,place.org.parent.parent.parent,place.org.parent.parent
https://rr0.org/time/1/9/8/2/03/index.html#1982-03-05,,1982-03-05,Venera 13 et 14 effectuent les premiers forages du sol de Vénus.,"",1982-03-05
https://rr0.org/time/1/9/8/2/03/index.html#1982-03-12,"Villard-de-Lans, Isère",,"",,,,1982-03-12,"vendredi 12 A , une personne observe dans le ciel une lueur très vive. Aux jumelles il aperçoit 1 boule aux formes irrégulières constellées de points lumineux ; lors de l'observation l'objet change de place et de couleur. vendredi 12 A Ville-en-Tardenois, Marne, une personne observe dans le ciel 1 boule très lumineuse d'environ 80 cm de diamètre. De couleur argent, elle était suivie d'une trainée orange-clair. Durant tout le temps de l'observation, l'objet ne change pas de couleur ni de direction (Cette personne a probablement été témoin d'une rentrée atmosphérique).",",s1,""GEPAN"",,,,s2,""GEPAN"",,",1982-03-12
https://rr0.org/time/1/9/8/2/03/index.html#1982-03-30T21:00,"Lauzet-Ubaye, Alpes de Haute Provence",,"",,,,1982-03-30T21:00,"à mardi 30 22:15 Au , plusieurs automobilistes aperçoivent des objets en forme de cigare de couleur se déplaçant horizontalement en groupe, certains à grande vitesse (?), et sans bruit apparent.",",s3,""GEPAN"",,",1982-03-30T21:00
