caseNumber,url,place,depCode,dateTime,physicalEffect,witnessEffect,entities,landing
2560,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2560,Jeumont,59,1979-03-03,false,false,false,false
3276,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=3276,Aix en Provence,13,1979-03-06 01:30,true,false,false,false
2561,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2561,Gognies Chaussée,59,1979-03-07 21:00,false,false,false,false
3278,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=3278,Nîmes,30,1979-03-08,false,false,false,false
3250,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=3250,Chalon sur Saône,71,1979-03-12 18:00,false,false,false,false
3279,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=3279,Guipavas,29,1979-03-18 21:14,false,false,false,false
2562,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2562,Jeumont,59,1979-03-25 21:55,false,false,false,false
2563,http://baseovnifrance.free.fr/listgen.php?typlist=20&page=0&numobs=2563,Maubeuge,59,1979-03-25 21:45,false,false,false,false
