depCode,caseNumber,url,city,dateTime,postTime,classification
89,1978-04-00515,https://geipan.fr/fr/cas/1978-04-00515?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,SAINT-SAUVEUR,1978-04-30,2009-09-10,C
51,1978-04-00514,https://geipan.fr/fr/cas/1978-04-00514?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,REIMS,1978-04-29,2008-10-31,C
44,1978-04-01878,https://geipan.fr/fr/cas/1978-04-01878?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,FONTENAY LE COMTE,NaN-NaN-1978,2008-10-31,C
13,1978-04-00512,https://geipan.fr/fr/cas/1978-04-00512?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,FONTVIEILLE,1978-04-26,2008-10-31,D
27,1978-04-01879,https://geipan.fr/fr/cas/1978-04-01879?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,FAUVILLE,1978-04-23,2015-09-29,D1
27,1978-04-00505,https://geipan.fr/fr/cas/1978-04-00505?field_agregation_index_value=&field_date_d_observation_value%5Bmax%5D=1978%2F04%2F31&field_date_d_observation_value%5Bmin%5D=1978%2F04%2F01&field_departement_target_id=&field_document_existe_ou_pas_value=All&field_latitude_value%5Bmax%5D=&field_latitude_value%5Bmin%5D=&field_longitude_value%5Bmax%5D=&field_longitude_value%5Bmin%5D=&field_phenomene_target_id=&field_type_de_cas_target_id=All&select-category-export=nothing,VAUDREUIL (LE),1978-04-05,2010-07-06,C
